"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","17732","","","","0"
"2021","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","19285","","","","0"
"2022","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","18917","","","","0"
"2023","Alberta","2016A000248","Chained (2017) dollars","Durable goods","Dollars","81","millions","6","v62788280","10.1.4","20050","","","","0"
"1981","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3068","","","","0"
"1982","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","2935","","","","0"
"1983","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","2944","","","","0"
"1984","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","2952","","","","0"
"1985","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3083","","","","0"
"1986","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3148","","","","0"
"1987","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3164","","","","0"
"1988","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3187","","","","0"
"1989","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3272","","","","0"
"1990","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3325","","","","0"
"1991","Alberta","2016A000248","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788281","10.1.5","3221","","","","0"
