"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","44","","","","0"
"1997","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","45","","","","0"
"1998","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","47","","","","0"
"1999","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","48","","","","0"
"2000","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","50","","","","0"
"2001","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","51","","","","0"
"2002","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","54","","","","0"
"2003","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","54","","","","0"
"2004","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","56","","","","0"
"2005","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","59","","","","0"
"2006","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","63","","","","0"
"2007","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","67","","","","0"
"2008","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","69","","","","0"
"2009","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","70","","","","0"
"2010","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","75","","","","0"
"2011","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","73","","","","0"
"2012","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","73","","","","0"
"2013","Yukon","2016A000260","Chained (2017) dollars","Semi-durable goods","Dollars","81","millions","6","v62788515","12.1.5","71","","","","0"
