"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1981","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1062","","","","0"
"1982","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1036","","","","0"
"1983","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1095","","","","0"
"1984","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1180","","","","0"
"1985","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1202","","","","0"
"1986","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1228","","","","0"
"1987","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1250","","","","0"
"1988","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1292","","","","0"
"1989","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1294","","","","0"
"1990","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1310","","","","0"
"1991","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1231","","","","0"
"1992","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1249","","","","0"
"1993","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1280","","","","0"
"1994","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1298","","","","0"
"1995","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1321","","","","0"
"1996","Prince Edward Island","2016A000211","Chained (2017) dollars","Goods","Dollars","81","millions","6","v62787460","3.1.3","1345","","","","0"
