"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022","Quebec","2016A000224","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787821","6.1.13","31432","","","","0"
"2023","Quebec","2016A000224","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787821","6.1.13","31627","","","","0"
"2013","Quebec","2016A000224","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787822","6.1.14","17791","","","","0"
"2014","Quebec","2016A000224","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787822","6.1.14","16030","","","","0"
"2015","Quebec","2016A000224","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787822","6.1.14","15046","","","","0"
"2016","Quebec","2016A000224","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787822","6.1.14","14867","","","","0"
"2017","Quebec","2016A000224","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787822","6.1.14","14433","","","","0"
"2018","Quebec","2016A000224","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787822","6.1.14","14740","","","","0"
"2019","Quebec","2016A000224","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787822","6.1.14","15934","","","","0"
"2020","Quebec","2016A000224","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787822","6.1.14","15675","","","","0"
"2021","Quebec","2016A000224","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787822","6.1.14","16127","","","","0"
"2022","Quebec","2016A000224","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787822","6.1.14","16726","","","","0"
"2023","Quebec","2016A000224","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62787822","6.1.14","17712","","","","0"
"2013","Quebec","2016A000224","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787823","6.1.15","13325","","","","0"
"2014","Quebec","2016A000224","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787823","6.1.15","10878","","","","0"
"2015","Quebec","2016A000224","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787823","6.1.15","10823","","","","0"
"2016","Quebec","2016A000224","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787823","6.1.15","10218","","","","0"
"2017","Quebec","2016A000224","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787823","6.1.15","12275","","","","0"
"2018","Quebec","2016A000224","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787823","6.1.15","13128","","","","0"
"2019","Quebec","2016A000224","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787823","6.1.15","13461","","","","0"
"2020","Quebec","2016A000224","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787823","6.1.15","11686","","","","0"
"2021","Quebec","2016A000224","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787823","6.1.15","13303","","","","0"
"2022","Quebec","2016A000224","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787823","6.1.15","14846","","","","0"
"2023","Quebec","2016A000224","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62787823","6.1.15","13910","","","","0"
"2013","Quebec","2016A000224","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787824","6.1.16","8211","","","","0"
"2014","Quebec","2016A000224","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787824","6.1.16","8497","","","","0"
"2015","Quebec","2016A000224","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787824","6.1.16","7537","","","","0"
"2016","Quebec","2016A000224","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787824","6.1.16","7793","","","","0"
"2017","Quebec","2016A000224","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787824","6.1.16","9272","","","","0"
"2018","Quebec","2016A000224","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787824","6.1.16","9761","","","","0"
"2019","Quebec","2016A000224","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787824","6.1.16","10405","","","","0"
"2020","Quebec","2016A000224","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787824","6.1.16","10377","","","","0"
"2021","Quebec","2016A000224","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787824","6.1.16","12670","","","","0"
"2022","Quebec","2016A000224","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787824","6.1.16","13469","","","","0"
"2023","Quebec","2016A000224","Chained (2017) dollars","Intellectual property products","Dollars","81","millions","6","v62787824","6.1.16","14039","","","","0"
"2013","Quebec","2016A000224","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787825","6.1.17","504","","","","0"
"2014","Quebec","2016A000224","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787825","6.1.17","522","","","","0"
"2015","Quebec","2016A000224","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787825","6.1.17","461","","","","0"
"2016","Quebec","2016A000224","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787825","6.1.17","339","","","","0"
"2017","Quebec","2016A000224","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787825","6.1.17","355","","","","0"
"2018","Quebec","2016A000224","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787825","6.1.17","373","","","","0"
"2019","Quebec","2016A000224","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787825","6.1.17","359","","","","0"
"2020","Quebec","2016A000224","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787825","6.1.17","360","","","","0"
"2021","Quebec","2016A000224","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787825","6.1.17","437","","","","0"
"2022","Quebec","2016A000224","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787825","6.1.17","477","","","","0"
"2023","Quebec","2016A000224","Chained (2017) dollars","Non-profit institutions serving households' gross fixed capital formation","Dollars","81","millions","6","v62787825","6.1.17","456","","","","0"
"2013","Quebec","2016A000224","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787826","6.1.18","17988","","","","0"
"2014","Quebec","2016A000224","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787826","6.1.18","16996","","","","0"
"2015","Quebec","2016A000224","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787826","6.1.18","17576","","","","0"
"2016","Quebec","2016A000224","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787826","6.1.18","15926","","","","0"
"2017","Quebec","2016A000224","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787826","6.1.18","17832","","","","0"
"2018","Quebec","2016A000224","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787826","6.1.18","19337","","","","0"
"2019","Quebec","2016A000224","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787826","6.1.18","19056","","","","0"
"2020","Quebec","2016A000224","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787826","6.1.18","19474","","","","0"
"2021","Quebec","2016A000224","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787826","6.1.18","20659","","","","0"
"2022","Quebec","2016A000224","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787826","6.1.18","20172","","","","0"
"2023","Quebec","2016A000224","Chained (2017) dollars","General governments gross fixed capital formation","Dollars","81","millions","6","v62787826","6.1.18","21631","","","","0"
"2013","Quebec","2016A000224","Chained (2017) dollars","Investment in inventories","Dollars","81","millions","6","v62787827","6.1.19","4606","","","","0"
"2014","Quebec","2016A000224","Chained (2017) dollars","Investment in inventories","Dollars","81","millions","6","v62787827","6.1.19","-1567","","","","0"
