"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Manitoba","2016A000246","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788051","8.1.9","19882","","","","0"
"2021","Manitoba","2016A000246","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788051","8.1.9","20535","","","","0"
"2022","Manitoba","2016A000246","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788051","8.1.9","21445","","","","0"
"2023","Manitoba","2016A000246","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788051","8.1.9","22742","","","","0"
"2013","Manitoba","2016A000246","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788052","8.1.10","15084","","","","0"
"2014","Manitoba","2016A000246","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788052","8.1.10","15654","","","","0"
"2015","Manitoba","2016A000246","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788052","8.1.10","15789","","","","0"
"2016","Manitoba","2016A000246","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788052","8.1.10","15143","","","","0"
"2017","Manitoba","2016A000246","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788052","8.1.10","15791","","","","0"
"2018","Manitoba","2016A000246","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788052","8.1.10","15656","","","","0"
"2019","Manitoba","2016A000246","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788052","8.1.10","15411","","","","0"
"2020","Manitoba","2016A000246","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788052","8.1.10","14205","","","","0"
"2021","Manitoba","2016A000246","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788052","8.1.10","14259","","","","0"
"2022","Manitoba","2016A000246","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788052","8.1.10","13902","","","","0"
"2023","Manitoba","2016A000246","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788052","8.1.10","13452","","","","0"
"2013","Manitoba","2016A000246","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788053","8.1.11","11828","","","","0"
"2014","Manitoba","2016A000246","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788053","8.1.11","12657","","","","0"
"2015","Manitoba","2016A000246","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788053","8.1.11","12662","","","","0"
"2016","Manitoba","2016A000246","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788053","8.1.11","11990","","","","0"
"2017","Manitoba","2016A000246","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788053","8.1.11","12826","","","","0"
"2018","Manitoba","2016A000246","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788053","8.1.11","13122","","","","0"
"2019","Manitoba","2016A000246","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788053","8.1.11","13048","","","","0"
"2020","Manitoba","2016A000246","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788053","8.1.11","11777","","","","0"
"2021","Manitoba","2016A000246","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788053","8.1.11","11885","","","","0"
"2022","Manitoba","2016A000246","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788053","8.1.11","11485","","","","0"
"2023","Manitoba","2016A000246","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62788053","8.1.11","10929","","","","0"
"2013","Manitoba","2016A000246","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788054","8.1.12","4184","","","","0"
"2014","Manitoba","2016A000246","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788054","8.1.12","4172","","","","0"
"2015","Manitoba","2016A000246","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788054","8.1.12","3912","","","","0"
"2016","Manitoba","2016A000246","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788054","8.1.12","3978","","","","0"
"2017","Manitoba","2016A000246","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788054","8.1.12","4387","","","","0"
"2018","Manitoba","2016A000246","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788054","8.1.12","4471","","","","0"
"2019","Manitoba","2016A000246","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788054","8.1.12","4548","","","","0"
"2020","Manitoba","2016A000246","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788054","8.1.12","4524","","","","0"
"2021","Manitoba","2016A000246","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788054","8.1.12","5184","","","","0"
"2022","Manitoba","2016A000246","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788054","8.1.12","4744","","","","0"
"2023","Manitoba","2016A000246","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62788054","8.1.12","4377","","","","0"
"2013","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788055","8.1.13","6809","","","","0"
"2014","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788055","8.1.13","7716","","","","0"
"2015","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788055","8.1.13","7983","","","","0"
"2016","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788055","8.1.13","7286","","","","0"
"2017","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788055","8.1.13","7682","","","","0"
"2018","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788055","8.1.13","7719","","","","0"
"2019","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788055","8.1.13","7562","","","","0"
"2020","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788055","8.1.13","6197","","","","0"
"2021","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788055","8.1.13","5509","","","","0"
"2022","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788055","8.1.13","5426","","","","0"
"2023","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62788055","8.1.13","5194","","","","0"
"2013","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788056","8.1.14","3667","","","","0"
"2014","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788056","8.1.14","4481","","","","0"
"2015","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788056","8.1.14","4707","","","","0"
"2016","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788056","8.1.14","4516","","","","0"
"2017","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788056","8.1.14","4629","","","","0"
"2018","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788056","8.1.14","4830","","","","0"
"2019","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788056","8.1.14","4656","","","","0"
"2020","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788056","8.1.14","3607","","","","0"
"2021","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788056","8.1.14","2769","","","","0"
"2022","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788056","8.1.14","2703","","","","0"
"2023","Manitoba","2016A000246","Chained (2017) dollars","Non-residential structures","Dollars","81","millions","6","v62788056","8.1.14","2555","","","","0"
"2013","Manitoba","2016A000246","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788057","8.1.15","3154","","","","0"
"2014","Manitoba","2016A000246","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788057","8.1.15","3234","","","","0"
"2015","Manitoba","2016A000246","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788057","8.1.15","3274","","","","0"
"2016","Manitoba","2016A000246","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788057","8.1.15","2771","","","","0"
"2017","Manitoba","2016A000246","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788057","8.1.15","3053","","","","0"
"2018","Manitoba","2016A000246","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788057","8.1.15","2889","","","","0"
"2019","Manitoba","2016A000246","Chained (2017) dollars","Machinery and equipment","Dollars","81","millions","6","v62788057","8.1.15","2905","","","","0"
