REF_DATE,GEO,Participation Rate_SCALAR_FACTOR,Population_SCALAR_FACTOR,Unemployment Rate_SCALAR_FACTOR,Participation Rate,Population,Unemployment Rate,CPI,CPI_SCALAR,Gross domestic product at market prices,Gross fixed capital formation,GDP_SCALE,GCGF_SCALE,Minimum Wage
2021-04,Saskatchewan,units,thousands,units,67.3,889.5,6.5,125.7,units,77398.0,27176.0,millions,millions,11.45
2021-05,Saskatchewan,units,thousands,units,67.7,889.4,6.6,125.7,units,77398.0,27176.0,millions,millions,11.45
2021-06,Saskatchewan,units,thousands,units,68.0,889.1,7.0,125.7,units,77398.0,27176.0,millions,millions,11.45
2021-07,Saskatchewan,units,thousands,units,67.6,889.5,6.9,125.7,units,77398.0,27176.0,millions,millions,11.45
2021-08,Saskatchewan,units,thousands,units,68.4,889.9,6.7,125.7,units,77398.0,27176.0,millions,millions,11.45
2021-09,Saskatchewan,units,thousands,units,68.4,889.9,6.5,125.7,units,77398.0,27176.0,millions,millions,11.45
2021-10,Saskatchewan,units,thousands,units,67.6,890.0,6.0,125.7,units,77398.0,27176.0,millions,millions,11.81
2021-11,Saskatchewan,units,thousands,units,67.0,890.1,5.4,125.7,units,77398.0,27176.0,millions,millions,11.81
2021-12,Saskatchewan,units,thousands,units,67.7,890.9,5.5,125.7,units,77398.0,27176.0,millions,millions,11.81
2022-01,Saskatchewan,units,thousands,units,68.0,891.8,5.5,125.7,units,77398.0,27176.0,millions,millions,11.81
2022-02,Saskatchewan,units,thousands,units,68.2,893.0,4.7,125.7,units,77398.0,27176.0,millions,millions,11.81
2022-03,Saskatchewan,units,thousands,units,68.0,894.2,4.9,125.7,units,77398.0,27176.0,millions,millions,11.81
2022-04,Saskatchewan,units,thousands,units,68.5,895.7,5.3,125.7,units,77398.0,27176.0,millions,millions,11.81
2022-05,Saskatchewan,units,thousands,units,68.2,897.2,4.7,125.7,units,77398.0,27176.0,millions,millions,11.81
2022-06,Saskatchewan,units,thousands,units,67.9,898.7,4.0,125.7,units,77398.0,27176.0,millions,millions,11.81
2022-07,Saskatchewan,units,thousands,units,67.6,900.4,4.1,125.7,units,77398.0,27176.0,millions,millions,11.81
2022-08,Saskatchewan,units,thousands,units,67.8,902.6,4.5,125.7,units,77398.0,27176.0,millions,millions,11.81
2022-09,Saskatchewan,units,thousands,units,67.1,904.4,4.3,125.7,units,77398.0,27176.0,millions,millions,11.81
2022-10,Saskatchewan,units,thousands,units,67.7,906.4,5.0,125.7,units,77398.0,27176.0,millions,millions,13.0
2022-11,Saskatchewan,units,thousands,units,67.3,908.1,4.4,125.7,units,77398.0,27176.0,millions,millions,13.0
2022-12,Saskatchewan,units,thousands,units,67.1,910.1,4.4,125.7,units,77398.0,27176.0,millions,millions,13.0
2023-01,Saskatchewan,units,thousands,units,67.3,912.0,4.3,125.7,units,77398.0,27176.0,millions,millions,13.0
2023-02,Saskatchewan,units,thousands,units,67.4,913.7,4.5,125.7,units,77398.0,27176.0,millions,millions,13.0
2023-03,Saskatchewan,units,thousands,units,67.2,916.4,4.7,125.7,units,77398.0,27176.0,millions,millions,13.0
2023-04,Saskatchewan,units,thousands,units,67.1,918.5,4.7,125.7,units,77398.0,27176.0,millions,millions,13.0
2023-05,Saskatchewan,units,thousands,units,66.6,920.7,4.4,125.7,units,77398.0,27176.0,millions,millions,13.0
2023-06,Saskatchewan,units,thousands,units,67.2,922.9,4.9,125.7,units,77398.0,27176.0,millions,millions,13.0
2023-07,Saskatchewan,units,thousands,units,66.8,925.0,5.1,125.7,units,77398.0,27176.0,millions,millions,13.0
2023-08,Saskatchewan,units,thousands,units,66.9,928.5,5.3,125.7,units,77398.0,27176.0,millions,millions,13.0
2023-09,Saskatchewan,units,thousands,units,67.3,930.3,4.9,125.7,units,77398.0,27176.0,millions,millions,13.0
2023-10,Saskatchewan,units,thousands,units,67.7,932.4,4.4,125.7,units,77398.0,27176.0,millions,millions,14.0
2023-11,Saskatchewan,units,thousands,units,68.1,934.2,5.0,125.7,units,77398.0,27176.0,millions,millions,14.0
2023-12,Saskatchewan,units,thousands,units,68.3,935.7,5.0,125.7,units,77398.0,27176.0,millions,millions,14.0
2024-01,Saskatchewan,units,thousands,units,68.6,794.3,3.9,125.7,units,77398.0,27176.0,millions,millions,14.0
2024-02,Saskatchewan,units,thousands,units,67.5,940.6,5.0,125.7,units,77398.0,27176.0,millions,millions,14.0
2024-03,Saskatchewan,units,thousands,units,66.9,942.8,5.4,125.7,units,77398.0,27176.0,millions,millions,14.0
2024-04,Saskatchewan,units,thousands,units,67.1,945.3,5.7,125.7,units,77398.0,27176.0,millions,millions,14.0
2024-05,Saskatchewan,units,thousands,units,67.5,947.6,5.6,125.7,units,77398.0,27176.0,millions,millions,14.0
2024-05,Saskatchewan,units,thousands,units,67.5,947.6,5.6,125.7,units,77398.0,27176.0,millions,millions,14.0
2024-06,Saskatchewan,units,thousands,units,67.3,950.1,5.5,125.7,units,77398.0,27176.0,millions,millions,14.0
2024-07,Saskatchewan,units,thousands,units,67.7,953.2,5.4,125.7,units,77398.0,27176.0,millions,millions,14.0
2024-08,Saskatchewan,units,thousands,units,67.3,955.7,5.4,125.7,units,77398.0,27176.0,millions,millions,14.0
2024-09,Saskatchewan,units,thousands,units,67.5,958.6,5.7,125.7,units,77398.0,27176.0,millions,millions,14.0
2024-10,Saskatchewan,units,thousands,units,67.3,960.7,6.0,125.7,units,77398.0,27176.0,millions,millions,15.0
2024-11,Saskatchewan,units,thousands,units,67.1,962.5,5.6,125.7,units,77398.0,27176.0,millions,millions,15.0
