"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788399","11.1.6","41600","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788399","11.1.6","40569","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","Non-durable goods","Dollars","81","millions","6","v62788399","11.1.6","40292","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788400","11.1.7","93100","","","","0"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788400","11.1.7","95888","","","","0"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788400","11.1.7","98689","","","","0"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788400","11.1.7","101557","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788400","11.1.7","105864","","","","0"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788400","11.1.7","109703","","","","0"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788400","11.1.7","112779","","","","0"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788400","11.1.7","104930","","","","0"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788400","11.1.7","113672","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788400","11.1.7","122230","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","Services","Dollars","81","millions","6","v62788400","11.1.7","125088","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788401","11.1.8","3788","","","","0"
"2014","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788401","11.1.8","3755","","","","0"
"2015","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788401","11.1.8","3996","","","","0"
"2016","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788401","11.1.8","4411","","","","0"
"2017","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788401","11.1.8","4387","","","","0"
"2018","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788401","11.1.8","4585","","","","0"
"2019","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788401","11.1.8","4702","","","","0"
"2020","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788401","11.1.8","4789","","","","0"
"2021","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788401","11.1.8","4936","","","","0"
"2022","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788401","11.1.8","5169","","","","0"
"2023","British Columbia","2016A000259","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788401","11.1.8","5419","","","","0"
"2013","British Columbia","2016A000259","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788402","11.1.9","47649","","","","0"
