"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022","New Brunswick","2016A000213","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787701","5.1.10","7454","","","","0"
"2023","New Brunswick","2016A000213","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787701","5.1.10","7174","","","","0"
"2013","New Brunswick","2016A000213","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787702","5.1.11","4657","","","","0"
"2014","New Brunswick","2016A000213","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787702","5.1.11","4456","","","","0"
"2015","New Brunswick","2016A000213","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787702","5.1.11","4516","","","","0"
"2016","New Brunswick","2016A000213","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787702","5.1.11","4246","","","","0"
"2017","New Brunswick","2016A000213","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787702","5.1.11","4840","","","","0"
"2018","New Brunswick","2016A000213","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787702","5.1.11","5246","","","","0"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787702","5.1.11","5064","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787702","5.1.11","4932","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787702","5.1.11","5505","","","","0"
"2022","New Brunswick","2016A000213","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787702","5.1.11","5982","","","","0"
"2023","New Brunswick","2016A000213","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787702","5.1.11","5638","","","","0"
"2013","New Brunswick","2016A000213","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787703","5.1.12","1779","","","","0"
"2014","New Brunswick","2016A000213","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787703","5.1.12","1726","","","","0"
"2015","New Brunswick","2016A000213","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787703","5.1.12","1742","","","","0"
"2016","New Brunswick","2016A000213","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787703","5.1.12","1746","","","","0"
"2017","New Brunswick","2016A000213","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787703","5.1.12","1808","","","","0"
"2018","New Brunswick","2016A000213","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787703","5.1.12","1874","","","","0"
"2019","New Brunswick","2016A000213","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787703","5.1.12","1948","","","","0"
"2020","New Brunswick","2016A000213","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787703","5.1.12","2082","","","","0"
"2021","New Brunswick","2016A000213","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787703","5.1.12","2476","","","","0"
"2022","New Brunswick","2016A000213","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787703","5.1.12","2493","","","","0"
"2023","New Brunswick","2016A000213","Chained (2017) dollars","Residential structures","Dollars","81","millions","6","v62787703","5.1.12","2298","","","","0"
"2013","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787704","5.1.13","2557","","","","0"
"2014","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787704","5.1.13","2371","","","","0"
"2015","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787704","5.1.13","2463","","","","0"
"2016","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787704","5.1.13","2154","","","","0"
"2017","New Brunswick","2016A000213","Chained (2017) dollars","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62787704","5.1.13","2627","","","","0"
