"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787349","2.1.9","7864","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787349","2.1.9","8094","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787349","2.1.9","8099","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787349","2.1.9","8217","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787349","2.1.9","8551","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787349","2.1.9","8858","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62787349","2.1.9","8861","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787350","2.1.10","12468","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787350","2.1.10","12604","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787350","2.1.10","12344","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787350","2.1.10","13348","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787350","2.1.10","10258","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787350","2.1.10","8736","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787350","2.1.10","9186","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787350","2.1.10","8187","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787350","2.1.10","7294","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787350","2.1.10","7461","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62787350","2.1.10","8004","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787351","2.1.11","11088","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787351","2.1.11","11172","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787351","2.1.11","11084","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787351","2.1.11","12224","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787351","2.1.11","8931","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787351","2.1.11","7286","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787351","2.1.11","7594","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787351","2.1.11","6690","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787351","2.1.11","5762","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Chained (2017) dollars","Business gross fixed capital formation","Dollars","81","millions","6","v62787351","2.1.11","6017","","","","0"
