"REF_DATE","GEO","DGUID","Prices","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788167","9.1.8","936","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788167","9.1.8","955","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788167","9.1.8","1005","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","Non-profit institutions serving households' final consumption expenditure","Dollars","81","millions","6","v62788167","9.1.8","1034","","","","0"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788168","9.1.9","14595","","","","0"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788168","9.1.9","14568","","","","0"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788168","9.1.9","14974","","","","0"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788168","9.1.9","15087","","","","0"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788168","9.1.9","15475","","","","0"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788168","9.1.9","15927","","","","0"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788168","9.1.9","16162","","","","0"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788168","9.1.9","16332","","","","0"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788168","9.1.9","16792","","","","0"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788168","9.1.9","17455","","","","0"
"2023","Saskatchewan","2016A000247","Chained (2017) dollars","General governments final consumption expenditure","Dollars","81","millions","6","v62788168","9.1.9","17982","","","","0"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788169","9.1.10","27176","","","","0"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788169","9.1.10","28200","","","","0"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","Gross fixed capital formation","Dollars","81","millions","6","v62788169","9.1.10","23945","","","","0"
